COMPRO_TIENDA,SEXO,EDAD,ESTADO_CIVIL,PROFESION
FALSO,F,58,Casado,Otra
FALSO,F,58,Casado,Otra
FALSO,F,58,Casado,Otra
FALSO,F,58,Casado,Otra
FALSO,F,25,Soltero,Otra
FALSO,F,25,Soltero,Otra
FALSO,M,21,Desconocido,Otra
FALSO,M,21,Desconocido,Otra
FALSO,M,21,Desconocido,Otra
FALSO,F,27,Soltero,Otra
FALSO,F,27,Soltero,Otra
FALSO,F,31,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,M,24,Soltero,Ventas
FALSO,M,24,Soltero,Ventas
FALSO,M,33,Casado,Otra
FALSO,M,33,Casado,Otra
FALSO,M,33,Casado,Otra
FALSO,M,27,Casado,Otra
FALSO,M,27,Casado,Otra
FALSO,M,27,Casado,Otra
FALSO,F,33,Soltero,Profesional
FALSO,F,33,Soltero,Profesional
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,M,35,Casado,Otra
FALSO,M,35,Casado,Otra
FALSO,M,35,Casado,Otra
FALSO,M,35,Casado,Otra
FALSO,M,35,Casado,Otra
FALSO,M,43,Soltero,Profesional
FALSO,M,43,Soltero,Profesional
FALSO,F,25,Soltero,Hosteleria
VERDADERO,F,25,Soltero,Hosteleria
FALSO,F,49,Casado,Otra
FALSO,F,49,Casado,Otra
FALSO,F,31,Casado,Ejecutivo
FALSO,F,31,Casado,Ejecutivo
FALSO,F,31,Casado,Ejecutivo
FALSO,F,31,Casado,Ejecutivo
FALSO,M,26,Desconocido,Ventas
FALSO,M,26,Desconocido,Ventas
FALSO,M,26,Desconocido,Ventas
FALSO,M,26,Desconocido,Ventas
FALSO,F,47,Casado,Ejecutivo
FALSO,F,47,Casado,Ejecutivo
FALSO,F,38,Soltero,Otra
FALSO,F,38,Soltero,Otra
FALSO,F,30,Casado,Retail
FALSO,F,30,Casado,Retail
FALSO,M,36,Casado,Otra
VERDADERO,M,36,Casado,Otra
FALSO,M,36,Casado,Otra
FALSO,M,25,Soltero,Retail
FALSO,M,25,Soltero,Retail
VERDADERO,F,34,Casado,Hosteleria
FALSO,F,34,Casado,Hosteleria
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,F,44,Desconocido,Hosteleria
FALSO,F,44,Desconocido,Hosteleria
FALSO,F,44,Desconocido,Hosteleria
FALSO,F,44,Desconocido,Hosteleria
FALSO,F,44,Desconocido,Hosteleria
FALSO,M,43,Casado,Comerciantes
FALSO,M,43,Casado,Comerciantes
FALSO,M,43,Casado,Comerciantes
FALSO,M,43,Casado,Comerciantes
FALSO,F,50,Casado,Otra
FALSO,F,50,Casado,Otra
FALSO,F,50,Casado,Otra
FALSO,M,43,Casado,Ventas
FALSO,M,43,Casado,Ventas
FALSO,M,43,Casado,Ventas
FALSO,M,36,Casado,Ventas
FALSO,M,36,Casado,Ventas
FALSO,M,36,Casado,Ventas
FALSO,M,36,Casado,Ventas
FALSO,F,32,Soltero,Otra
FALSO,F,32,Soltero,Otra
FALSO,F,34,Casado,Otra
FALSO,F,34,Casado,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,32,Casado,Otra
FALSO,M,32,Casado,Otra
FALSO,M,32,Casado,Otra
FALSO,M,32,Casado,Otra
VERDADERO,M,44,Casado,Comerciantes
VERDADERO,M,44,Casado,Comerciantes
FALSO,M,44,Casado,Comerciantes
FALSO,F,20,Soltero,Retail
FALSO,F,20,Soltero,Retail
FALSO,F,20,Soltero,Retail
FALSO,M,33,Casado,Ejecutivo
FALSO,M,33,Casado,Ejecutivo
FALSO,M,33,Casado,Ejecutivo
FALSO,M,33,Casado,Ejecutivo
FALSO,M,23,Soltero,Retail
FALSO,M,23,Soltero,Retail
FALSO,M,23,Soltero,Retail
FALSO,M,23,Soltero,Retail
VERDADERO,M,19,Soltero,Ventas
FALSO,M,19,Soltero,Ventas
VERDADERO,M,19,Soltero,Ventas
FALSO,M,19,Soltero,Ventas
FALSO,M,28,Casado,Ventas
FALSO,M,28,Casado,Ventas
FALSO,F,26,Soltero,Estudiante
FALSO,F,26,Soltero,Estudiante
FALSO,F,57,Casado,Otra
FALSO,F,57,Casado,Otra
FALSO,F,43,Casado,Jubilado
FALSO,F,43,Casado,Jubilado
FALSO,F,43,Casado,Jubilado
FALSO,F,43,Casado,Jubilado
FALSO,F,25,Casado,Ejecutivo
FALSO,F,25,Casado,Ejecutivo
FALSO,M,37,Soltero,Profesional
FALSO,M,37,Soltero,Profesional
FALSO,M,37,Soltero,Profesional
FALSO,M,29,Casado,Ventas
FALSO,M,29,Casado,Ventas
FALSO,M,29,Casado,Ventas
FALSO,M,29,Casado,Ventas
FALSO,M,29,Casado,Ventas
FALSO,F,23,Soltero,Otra
FALSO,F,55,Casado,Otra
FALSO,F,55,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,F,25,Soltero,Profesional
FALSO,F,24,Soltero,Ventas
FALSO,F,44,Casado,Profesional
FALSO,F,28,Soltero,Otra
FALSO,M,31,Casado,Ventas
FALSO,F,29,Soltero,Profesional
FALSO,M,57,Desconocido,Otra
FALSO,M,57,Desconocido,Otra
FALSO,F,26,Casado,Otra
FALSO,F,39,Casado,Otra
FALSO,F,39,Casado,Otra
FALSO,M,45,Desconocido,Otra
FALSO,F,29,Casado,Retail
FALSO,F,37,Casado,Ejecutivo
FALSO,M,24,Soltero,Retail
FALSO,F,28,Soltero,Profesional
VERDADERO,M,32,Casado,Ejecutivo
FALSO,M,32,Casado,Ejecutivo
FALSO,M,32,Casado,Ejecutivo
FALSO,M,32,Casado,Ejecutivo
FALSO,F,30,Desconocido,Profesional
FALSO,F,36,Casado,Profesional
FALSO,F,19,Soltero,Estudiante
FALSO,F,19,Soltero,Estudiante
FALSO,M,44,Soltero,Ventas
FALSO,M,35,Casado,Otra
FALSO,M,33,Casado,Ventas
FALSO,M,20,Soltero,Estudiante
FALSO,M,20,Soltero,Estudiante
FALSO,F,22,Soltero,Otra
FALSO,F,22,Soltero,Otra
FALSO,F,46,Casado,Hosteleria
FALSO,F,46,Casado,Hosteleria
FALSO,F,32,Casado,Otra
FALSO,F,43,Casado,Otra
FALSO,F,46,Casado,Otra
FALSO,F,37,Desconocido,Hosteleria
FALSO,F,37,Desconocido,Hosteleria
FALSO,M,33,Soltero,Profesional
FALSO,M,34,Casado,Profesional
FALSO,F,19,Soltero,Ventas
FALSO,F,30,Soltero,Retail
FALSO,M,40,Soltero,Otra
FALSO,M,40,Soltero,Otra
VERDADERO,F,23,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,50,Casado,Otra
FALSO,F,50,Casado,Otra
VERDADERO,M,27,Soltero,Comerciantes
FALSO,M,27,Soltero,Comerciantes
FALSO,F,67,Casado,Jubilado
FALSO,M,25,Soltero,Ventas
FALSO,M,25,Soltero,Ventas
FALSO,M,41,Casado,Otra
FALSO,M,25,Soltero,Estudiante
FALSO,M,50,Casado,Otra
FALSO,M,50,Casado,Otra
FALSO,F,28,Casado,Otra
FALSO,M,37,Casado,Otra
FALSO,F,32,Casado,Otra
FALSO,M,56,Casado,Otra
FALSO,M,56,Casado,Otra
FALSO,F,21,Soltero,Retail
FALSO,F,32,Casado,Ejecutivo
VERDADERO,F,32,Casado,Ejecutivo
FALSO,F,32,Casado,Ejecutivo
FALSO,F,28,Casado,Otra
VERDADERO,M,23,Soltero,Comerciantes
FALSO,F,38,Soltero,Profesional
FALSO,M,41,Casado,Ejecutivo
FALSO,F,29,Soltero,Estudiante
FALSO,F,46,Casado,Otra
FALSO,M,23,Soltero,Ventas
FALSO,F,57,Desconocido,Hosteleria
FALSO,F,26,Soltero,Estudiante
FALSO,F,43,Casado,Otra
FALSO,M,38,Soltero,Profesional
FALSO,F,59,Desconocido,Hosteleria
VERDADERO,F,28,Casado,Otra
FALSO,F,28,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,F,24,Soltero,Retail
FALSO,F,20,Soltero,Retail
FALSO,M,19,Soltero,Otra
FALSO,F,27,Soltero,Otra
FALSO,M,17,Soltero,Estudiante
FALSO,M,17,Soltero,Estudiante
VERDADERO,F,30,Casado,Ejecutivo
FALSO,F,30,Casado,Ejecutivo
FALSO,F,25,Soltero,Estudiante
VERDADERO,M,19,Soltero,Estudiante
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
VERDADERO,F,34,Casado,Hosteleria
FALSO,F,34,Casado,Hosteleria
FALSO,F,37,Desconocido,Hosteleria
FALSO,M,23,Soltero,Profesional
FALSO,M,23,Soltero,Profesional
FALSO,F,55,Casado,Otra
FALSO,F,55,Casado,Otra
FALSO,F,55,Casado,Otra
VERDADERO,M,32,Soltero,Comerciantes
FALSO,M,32,Soltero,Comerciantes
FALSO,M,50,Casado,Otra
FALSO,M,50,Casado,Otra
FALSO,F,19,Soltero,Hosteleria
FALSO,F,19,Soltero,Hosteleria
FALSO,F,19,Soltero,Hosteleria
FALSO,M,43,Casado,Otra
FALSO,F,54,Casado,Otra
FALSO,F,54,Casado,Otra
FALSO,F,49,Casado,Otra
FALSO,M,21,Soltero,Profesional
VERDADERO,M,21,Soltero,Profesional
FALSO,M,21,Soltero,Profesional
FALSO,M,21,Soltero,Profesional
FALSO,M,21,Soltero,Profesional
FALSO,M,52,Casado,Otra
FALSO,F,24,Soltero,Profesional
FALSO,F,41,Casado,Ventas
FALSO,M,20,Soltero,Profesional
FALSO,F,32,Casado,Ejecutivo
FALSO,F,29,Soltero,Otra
FALSO,M,34,Casado,Otra
FALSO,M,27,Casado,Profesional
FALSO,F,24,Soltero,Retail
FALSO,F,26,Soltero,Profesional
FALSO,F,29,Soltero,Otra
FALSO,F,31,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,F,31,Casado,Otra
VERDADERO,F,36,Casado,Ejecutivo
FALSO,F,36,Casado,Ejecutivo
FALSO,F,27,Casado,Ejecutivo
FALSO,M,30,Soltero,Ventas
VERDADERO,M,30,Soltero,Ventas
FALSO,M,30,Soltero,Ventas
FALSO,M,30,Soltero,Ventas
FALSO,M,30,Soltero,Ventas
FALSO,M,35,Casado,Ventas
FALSO,M,35,Casado,Ventas
FALSO,F,57,Desconocido,Hosteleria
FALSO,F,57,Desconocido,Hosteleria
FALSO,F,57,Desconocido,Hosteleria
FALSO,F,57,Desconocido,Hosteleria
FALSO,F,57,Desconocido,Hosteleria
FALSO,F,57,Desconocido,Hosteleria
FALSO,F,57,Desconocido,Hosteleria
FALSO,F,27,Casado,Profesional
FALSO,F,27,Casado,Profesional
FALSO,M,35,Casado,Ejecutivo
FALSO,M,35,Casado,Ejecutivo
FALSO,M,35,Casado,Ejecutivo
FALSO,M,35,Casado,Ejecutivo
FALSO,M,27,Soltero,Profesional
FALSO,M,27,Soltero,Profesional
FALSO,M,27,Soltero,Profesional
FALSO,M,22,Soltero,Ventas
FALSO,M,22,Soltero,Ventas
FALSO,M,22,Soltero,Ventas
FALSO,M,22,Soltero,Ventas
FALSO,F,26,Soltero,Estudiante
FALSO,F,26,Soltero,Estudiante
FALSO,F,53,Casado,Otra
FALSO,F,53,Casado,Otra
FALSO,M,35,Casado,Ventas
FALSO,M,35,Casado,Ventas
FALSO,M,35,Casado,Ventas
FALSO,F,28,Casado,Otra
FALSO,F,28,Casado,Otra
VERDADERO,M,39,Casado,Comerciantes
FALSO,M,39,Casado,Comerciantes
FALSO,M,39,Casado,Comerciantes
FALSO,M,44,Casado,Profesional
FALSO,M,44,Casado,Profesional
FALSO,M,44,Casado,Profesional
FALSO,M,44,Casado,Profesional
FALSO,M,44,Casado,Profesional
FALSO,F,28,Soltero,Profesional
FALSO,F,28,Soltero,Profesional
FALSO,F,28,Soltero,Profesional
FALSO,M,28,Casado,Ventas
FALSO,M,28,Casado,Ventas
FALSO,M,24,Soltero,Otra
FALSO,M,24,Soltero,Otra
VERDADERO,M,24,Soltero,Otra
FALSO,M,24,Soltero,Otra
FALSO,F,27,Casado,Ejecutivo
FALSO,F,27,Casado,Ejecutivo
FALSO,M,29,Soltero,Ventas
FALSO,M,29,Soltero,Ventas
VERDADERO,M,28,Soltero,Ventas
VERDADERO,M,28,Soltero,Ventas
FALSO,F,38,Casado,Profesional
FALSO,F,38,Casado,Profesional
FALSO,F,38,Casado,Profesional
FALSO,F,38,Casado,Profesional
FALSO,F,38,Casado,Profesional
FALSO,M,25,Soltero,Ventas
FALSO,M,25,Soltero,Ventas
FALSO,M,25,Soltero,Ventas
FALSO,M,25,Soltero,Ventas
VERDADERO,M,25,Soltero,Ventas
FALSO,M,30,Casado,Ejecutivo
FALSO,M,30,Casado,Ejecutivo
FALSO,M,30,Casado,Ejecutivo
FALSO,M,30,Casado,Ejecutivo
FALSO,F,43,Casado,Ejecutivo
FALSO,F,43,Casado,Ejecutivo
FALSO,F,33,Casado,Otra
FALSO,F,33,Casado,Otra
FALSO,F,26,Casado,Retail
FALSO,F,26,Casado,Retail
FALSO,F,26,Casado,Retail
FALSO,M,35,Soltero,Otra
FALSO,M,35,Soltero,Otra
FALSO,M,35,Soltero,Otra
FALSO,M,35,Soltero,Otra
FALSO,M,35,Soltero,Otra
FALSO,M,22,Soltero,Estudiante
FALSO,M,22,Soltero,Estudiante
FALSO,F,53,Casado,Otra
FALSO,F,53,Casado,Otra
FALSO,F,21,Soltero,Estudiante
FALSO,F,21,Soltero,Estudiante
FALSO,M,25,Casado,Otra
FALSO,M,25,Casado,Otra
FALSO,F,31,Soltero,Profesional
FALSO,F,31,Soltero,Profesional
FALSO,M,34,Soltero,Comerciantes
FALSO,M,34,Soltero,Comerciantes
VERDADERO,M,34,Soltero,Comerciantes
FALSO,F,46,Desconocido,Hosteleria
FALSO,F,46,Desconocido,Hosteleria
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,F,43,Desconocido,Hosteleria
FALSO,F,43,Desconocido,Hosteleria
FALSO,M,37,Casado,Otra
FALSO,M,37,Casado,Otra
FALSO,M,23,Soltero,Ventas
FALSO,M,23,Soltero,Ventas
FALSO,M,23,Soltero,Ventas
FALSO,M,23,Soltero,Ventas
FALSO,M,39,Casado,Profesional
FALSO,M,39,Casado,Profesional
FALSO,M,39,Casado,Profesional
FALSO,F,27,Soltero,Profesional
FALSO,F,27,Soltero,Profesional
VERDADERO,M,27,Soltero,Comerciantes
VERDADERO,M,27,Soltero,Comerciantes
FALSO,M,59,Casado,Otra
FALSO,M,59,Casado,Otra
FALSO,M,59,Casado,Otra
VERDADERO,M,43,Casado,Otra
FALSO,M,43,Casado,Otra
FALSO,M,43,Casado,Otra
FALSO,F,36,Casado,Otra
FALSO,F,36,Casado,Otra
FALSO,F,36,Casado,Otra
FALSO,F,21,Soltero,Otra
FALSO,F,21,Soltero,Otra
FALSO,F,21,Soltero,Otra
FALSO,F,21,Soltero,Otra
FALSO,F,19,Soltero,Retail
FALSO,F,19,Soltero,Retail
FALSO,F,30,Casado,Otra
FALSO,F,30,Casado,Otra
FALSO,F,30,Casado,Otra
FALSO,M,22,Soltero,Retail
FALSO,M,22,Soltero,Retail
FALSO,F,27,Soltero,Profesional
FALSO,F,27,Soltero,Profesional
FALSO,F,27,Soltero,Profesional
VERDADERO,M,20,Soltero,Comerciantes
VERDADERO,M,20,Soltero,Comerciantes
FALSO,M,29,Casado,Otra
FALSO,M,29,Casado,Otra
FALSO,F,33,Casado,Otra
FALSO,M,28,Casado,Ventas
FALSO,M,28,Casado,Ventas
FALSO,M,33,Soltero,Estudiante
FALSO,F,36,Soltero,Otra
FALSO,F,35,Soltero,Otra
FALSO,F,31,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,M,44,Desconocido,Comerciantes
FALSO,M,44,Soltero,Ventas
FALSO,M,44,Soltero,Ventas
FALSO,M,26,Soltero,Profesional
FALSO,F,48,Casado,Otra
FALSO,M,31,Casado,Otra
FALSO,F,28,Soltero,Otra
FALSO,M,43,Soltero,Otra
FALSO,M,25,Soltero,Ventas
FALSO,F,34,Soltero,Profesional
FALSO,F,25,Soltero,Profesional
FALSO,F,34,Casado,Profesional
FALSO,M,38,Casado,Ejecutivo
FALSO,M,38,Casado,Ejecutivo
VERDADERO,F,38,Casado,Otra
FALSO,F,38,Casado,Otra
FALSO,F,25,Soltero,Ventas
FALSO,F,27,Soltero,Retail
FALSO,F,32,Casado,Ejecutivo
FALSO,F,19,Soltero,Ventas
FALSO,M,26,Soltero,Profesional
FALSO,M,26,Soltero,Profesional
FALSO,M,23,Soltero,Estudiante
FALSO,M,23,Soltero,Estudiante
FALSO,M,23,Soltero,Estudiante
FALSO,F,26,Soltero,Otra
FALSO,M,28,Casado,Profesional
FALSO,F,67,Casado,Jubilado
FALSO,M,30,Casado,Profesional
FALSO,M,31,Soltero,Otra
FALSO,M,31,Soltero,Otra
FALSO,M,31,Soltero,Otra
FALSO,M,39,Casado,Otra
FALSO,F,32,Casado,Ejecutivo
FALSO,F,32,Casado,Ejecutivo
FALSO,F,20,Soltero,Profesional
FALSO,F,20,Soltero,Profesional
FALSO,F,47,Casado,Ejecutivo
FALSO,F,22,Soltero,Profesional
FALSO,M,55,Casado,Profesional
FALSO,M,55,Casado,Profesional
VERDADERO,M,21,Soltero,Ventas
FALSO,F,40,Casado,Profesional
FALSO,F,32,Soltero,Profesional
FALSO,F,41,Casado,Ejecutivo
FALSO,F,41,Casado,Ejecutivo
FALSO,M,19,Soltero,Ventas
FALSO,M,19,Soltero,Ventas
FALSO,F,28,Soltero,Estudiante
FALSO,F,26,Soltero,Otra
FALSO,M,29,Soltero,Otra
FALSO,M,29,Soltero,Otra
FALSO,F,38,Casado,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Retail
FALSO,M,27,Soltero,Retail
FALSO,F,33,Soltero,Otra
FALSO,F,30,Soltero,Profesional
FALSO,F,23,Soltero,Hosteleria
FALSO,F,23,Soltero,Hosteleria
FALSO,M,31,Casado,Otra
FALSO,F,36,Soltero,Retail
FALSO,M,27,Soltero,Otra
FALSO,F,27,Soltero,Retail
FALSO,M,38,Casado,Ejecutivo
FALSO,F,27,Soltero,Estudiante
FALSO,F,33,Casado,Ejecutivo
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,35,Soltero,Profesional
FALSO,F,27,Soltero,Retail
FALSO,F,43,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,F,48,Casado,Profesional
FALSO,F,42,Casado,Otra
FALSO,F,42,Casado,Otra
FALSO,F,42,Casado,Otra
FALSO,M,49,Casado,Otra
FALSO,M,49,Casado,Otra
FALSO,M,49,Casado,Otra
FALSO,F,38,Soltero,Profesional
FALSO,F,50,Casado,Retail
FALSO,F,50,Casado,Retail
FALSO,F,50,Casado,Retail
FALSO,F,50,Casado,Retail
FALSO,F,26,Soltero,Profesional
FALSO,F,27,Casado,Ejecutivo
FALSO,M,36,Casado,Profesional
FALSO,F,25,Casado,Ventas
FALSO,M,19,Soltero,Estudiante
VERDADERO,F,48,Casado,Hosteleria
FALSO,F,25,Soltero,Retail
FALSO,M,57,Casado,Profesional
FALSO,M,40,Casado,Ejecutivo
FALSO,M,23,Soltero,Otra
FALSO,M,23,Soltero,Otra
FALSO,F,34,Casado,Otra
VERDADERO,F,35,Casado,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,22,Soltero,Estudiante
FALSO,F,33,Soltero,Retail
FALSO,M,49,Desconocido,Otra
FALSO,M,49,Desconocido,Otra
VERDADERO,M,29,Soltero,Comerciantes
FALSO,M,29,Soltero,Comerciantes
FALSO,F,33,Soltero,Retail
FALSO,M,25,Soltero,Retail
VERDADERO,F,45,Casado,Ejecutivo
FALSO,F,45,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
VERDADERO,F,49,Casado,Otra
FALSO,F,49,Casado,Otra
VERDADERO,M,30,Soltero,Profesional
FALSO,M,30,Soltero,Profesional
FALSO,F,39,Casado,Otra
FALSO,F,39,Casado,Otra
FALSO,F,39,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,F,36,Soltero,Profesional
FALSO,M,29,Casado,Otra
FALSO,M,29,Casado,Otra
FALSO,F,28,Soltero,Profesional
VERDADERO,M,28,Soltero,Profesional
FALSO,F,48,Casado,Ejecutivo
FALSO,F,53,Casado,Otra
FALSO,F,53,Casado,Otra
VERDADERO,M,28,Soltero,Ventas
FALSO,F,37,Soltero,Profesional
FALSO,M,33,Soltero,Comerciantes
FALSO,F,21,Soltero,Otra
FALSO,F,23,Soltero,Estudiante
FALSO,F,24,Soltero,Retail
VERDADERO,F,24,Soltero,Retail
FALSO,M,31,Soltero,Comerciantes
FALSO,F,28,Casado,Profesional
FALSO,F,28,Casado,Profesional
FALSO,F,28,Casado,Profesional
FALSO,M,38,Casado,Otra
FALSO,M,37,Desconocido,Comerciantes
FALSO,M,33,Casado,Ventas
FALSO,M,33,Casado,Ventas
FALSO,M,33,Casado,Ventas
FALSO,M,33,Casado,Ventas
FALSO,M,33,Casado,Ventas
FALSO,M,33,Casado,Ventas
FALSO,M,33,Casado,Ventas
FALSO,F,35,Casado,Otra
FALSO,F,35,Casado,Otra
FALSO,F,35,Casado,Otra
FALSO,F,34,Soltero,Otra
FALSO,F,34,Soltero,Otra
FALSO,M,45,Casado,Otra
FALSO,M,45,Casado,Otra
FALSO,M,29,Casado,Ventas
FALSO,M,29,Casado,Ventas
FALSO,M,29,Casado,Ventas
FALSO,M,29,Casado,Ventas
FALSO,M,29,Casado,Ventas
FALSO,M,29,Casado,Ventas
FALSO,M,29,Casado,Ventas
VERDADERO,M,35,Soltero,Otra
FALSO,M,35,Soltero,Otra
FALSO,M,35,Soltero,Otra
FALSO,F,26,Casado,Ejecutivo
FALSO,F,26,Casado,Ejecutivo
FALSO,M,29,Soltero,Ventas
FALSO,M,29,Soltero,Ventas
FALSO,F,32,Casado,Otra
FALSO,F,32,Casado,Otra
FALSO,M,38,Casado,Otra
FALSO,M,38,Casado,Otra
FALSO,M,38,Casado,Otra
FALSO,F,39,Casado,Ventas
FALSO,F,39,Casado,Ventas
FALSO,F,34,Casado,Profesional
FALSO,F,34,Casado,Profesional
FALSO,F,34,Casado,Profesional
FALSO,M,58,Desconocido,Otra
FALSO,M,58,Desconocido,Otra
FALSO,M,58,Desconocido,Otra
FALSO,F,28,Soltero,Otra
FALSO,F,28,Soltero,Otra
FALSO,F,28,Soltero,Otra
FALSO,F,28,Soltero,Otra
FALSO,F,29,Soltero,Retail
FALSO,F,29,Soltero,Retail
FALSO,M,46,Casado,Jubilado
FALSO,M,46,Casado,Jubilado
FALSO,M,46,Casado,Jubilado
FALSO,M,46,Casado,Jubilado
FALSO,M,19,Soltero,Profesional
FALSO,M,19,Soltero,Profesional
FALSO,F,26,Soltero,Otra
FALSO,F,26,Soltero,Otra
FALSO,F,26,Soltero,Otra
VERDADERO,M,26,Soltero,Ejecutivo
FALSO,M,26,Soltero,Ejecutivo
VERDADERO,M,26,Soltero,Ejecutivo
FALSO,M,26,Soltero,Ejecutivo
FALSO,M,41,Casado,Ventas
FALSO,M,41,Casado,Ventas
FALSO,M,41,Casado,Ventas
FALSO,M,41,Casado,Ventas
FALSO,M,30,Casado,Otra
FALSO,M,30,Casado,Otra
FALSO,M,30,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,F,28,Casado,Retail
FALSO,F,28,Casado,Retail
FALSO,F,28,Casado,Retail
FALSO,F,24,Soltero,Profesional
FALSO,F,24,Soltero,Profesional
FALSO,F,42,Casado,Ejecutivo
FALSO,F,42,Casado,Ejecutivo
FALSO,F,42,Casado,Ejecutivo
VERDADERO,M,33,Soltero,Profesional
FALSO,M,33,Soltero,Profesional
VERDADERO,M,33,Soltero,Profesional
FALSO,M,33,Soltero,Profesional
FALSO,F,47,Desconocido,Hosteleria
FALSO,F,47,Desconocido,Hosteleria
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,F,43,Casado,Profesional
FALSO,F,43,Casado,Profesional
FALSO,M,38,Casado,Ejecutivo
FALSO,M,38,Casado,Ejecutivo
FALSO,M,34,Soltero,Otra
FALSO,M,34,Soltero,Otra
FALSO,M,34,Soltero,Otra
FALSO,M,34,Soltero,Otra
FALSO,M,34,Soltero,Otra
FALSO,M,34,Soltero,Otra
FALSO,M,31,Casado,Otra
FALSO,M,31,Casado,Otra
FALSO,M,31,Casado,Otra
FALSO,M,31,Casado,Otra
VERDADERO,M,37,Casado,Otra
FALSO,M,37,Casado,Otra
FALSO,F,34,Casado,Profesional
FALSO,F,34,Casado,Profesional
FALSO,F,34,Casado,Profesional
FALSO,F,34,Casado,Profesional
FALSO,F,34,Casado,Profesional
FALSO,F,34,Casado,Profesional
FALSO,F,34,Casado,Profesional
FALSO,F,34,Casado,Profesional
FALSO,F,27,Soltero,Otra
FALSO,F,27,Soltero,Otra
FALSO,F,20,Soltero,Otra
VERDADERO,F,20,Soltero,Otra
FALSO,F,20,Soltero,Otra
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,40,Casado,Otra
FALSO,F,40,Casado,Otra
VERDADERO,F,40,Casado,Otra
FALSO,M,27,Soltero,Retail
FALSO,M,27,Soltero,Retail
FALSO,M,27,Soltero,Retail
FALSO,M,48,Casado,Profesional
FALSO,M,48,Casado,Profesional
FALSO,M,48,Casado,Profesional
FALSO,M,59,Casado,Profesional
FALSO,M,59,Casado,Profesional
FALSO,M,59,Casado,Profesional
FALSO,F,26,Casado,Ventas
FALSO,F,26,Casado,Ventas
FALSO,F,28,Soltero,Otra
FALSO,M,32,Soltero,Profesional
FALSO,M,32,Soltero,Profesional
FALSO,M,35,Casado,Otra
FALSO,M,33,Casado,Comerciantes
FALSO,M,37,Casado,Otra
FALSO,F,55,Casado,Otra
FALSO,F,25,Soltero,Ventas
FALSO,M,33,Casado,Otra
FALSO,M,33,Casado,Otra
FALSO,M,33,Casado,Otra
FALSO,M,36,Casado,Ejecutivo
FALSO,M,26,Casado,Profesional
FALSO,M,24,Soltero,Ventas
FALSO,M,24,Soltero,Ventas
FALSO,F,49,Desconocido,Hosteleria
FALSO,F,49,Desconocido,Hosteleria
FALSO,F,49,Desconocido,Hosteleria
FALSO,M,36,Casado,Otra
FALSO,F,25,Soltero,Profesional
VERDADERO,F,47,Casado,Ejecutivo
FALSO,M,45,Casado,Profesional
FALSO,M,45,Casado,Profesional
FALSO,M,26,Soltero,Ventas
FALSO,M,28,Soltero,Ventas
FALSO,M,28,Soltero,Ventas
FALSO,F,32,Casado,Otra
FALSO,F,32,Casado,Otra
FALSO,F,32,Casado,Otra
FALSO,F,32,Casado,Otra
FALSO,F,41,Desconocido,Hosteleria
FALSO,M,20,Soltero,Ventas
FALSO,M,39,Casado,Profesional
FALSO,M,39,Casado,Profesional
FALSO,M,39,Casado,Profesional
